2143	812 819
2144	812 828
2145	812 795
2146	813 747
2147	813 814
2148	813 750
2149	814 813
2150	815 816
2151	815 817
2152	815 768
2153	815 766
2154	816 815
2155	816 807
2156	816 820
2157	816 821
2158	817 815
2159	817 778
2160	817 822
2161	817 829
2162	818 755
2163	818 819
2164	818 796
2165	819 818
2166	819 812
2167	819 796
2168	820 816
2169	820 770
2170	821 769
2171	821 816
2172	822 817
2173	822 915
2174	823 805
2175	823 827
2176	823 776
2177	824 808
2178	824 770
2179	824 825
2180	825 824
2181	825 923
2182	826 806
2183	827 823
2184	827 804
2185	827 730
2186	828 812
2187	828 829
2188	829 828
2189	829 817
2190	830 831
2191	830 585
2192	831 830
2193	831 850
2194	832 833
2195	832 836
2196	832 847
2197	833 832
2198	833 861
2199	833 851
2200	834 835
2201	834 836
2202	834 859
2203	835 834
2204	835 842
2205	835 858
2206	836 834
2207	836 832
2208	836 857
2209	837 838
2210	837 854
2211	837 856
2212	838 837
2213	839 840
2214	839 843
2215	839 852
2216	840 839
2217	841 842
2218	841 854
2219	841 860
2220	842 841
2221	842 835
2222	842 843
2223	843 844
2224	843 839
2225	843 853
2226	843 842
2227	844 843
2228	845 846
2229	845 848
2230	845 851
2231	846 845
2232	847 848
2233	847 832
2234	847 858
2235	848 847
2236	848 849
2237	848 845
2238	848 852
2239	849 848
2240	850 831
2241	850 851
2242	850 880
2243	850 881
2244	851 850
2245	851 862
2246	851 845
2247	851 833
2248	852 848
2249	852 858
2250	852 839
2251	853 843
2252	854 855
2253	854 841
2254	854 837
2255	855 854
2256	855 867
2257	855 879
2258	856 837
2259	856 863
2260	856 864
2261	857 836
2262	857 890
2263	858 835
2264	858 852
2265	858 847
2266	859 834
2267	859 894
2268	860 841
2269	860 895
2270	861 833
2271	861 909
2272	862 851
2273	863 856
2274	864 856
2275	865 866
2276	865 873
2277	865 874
2278	866 865
2279	866 875
2280	866 883
2281	867 855
2282	868 590
2283	873 865
2284	874 865
2285	875 876
2286	875 866
2287	875 882
2288	875 879
2289	876 875
2290	879 855
2291	879 875
2292	879 885
2293	880 850
2294	881 850
2295	881 908
2296	882 875
2297	882 884
2298	882 886
2299	883 866
2300	883 936
2301	884 882
2302	884 889
2303	885 879
2304	886 882
2305	887 888
2306	888 887
2307	888 937
2308	889 884
2309	889 937
2310	890 857
2311	890 893
2312	890 894
2313	890 909
2314	891 739
2315	891 892
2316	891 898
2317	892 741
2318	892 891
2319	892 921
2320	893 890
2321	893 914
2322	893 910
2323	894 895
2324	894 890
2325	894 910
2326	894 859
2327	895 894
2328	895 904
2329	895 860
2330	896 897
2331	896 912
2332	896 911
2333	897 896
2334	897 931
2335	897 907
2336	898 899
2337	898 891
2338	898 911
2339	899 898
2340	899 911
2341	899 929
2342	900 901
2343	900 904
2344	900 934
2345	901 900
2346	901 907
2347	901 921
2348	901 929
2349	902 903
2350	902 935
2351	902 938
2352	903 902
2353	904 900
2354	904 895
2355	904 921
2356	905 906
2357	906 905
2358	906 931
2359	906 907
2360	907 901
2361	907 906
2362	907 897
2363	908 909
2364	908 914
2365	908 881
2366	909 908
2367	909 861
2368	909 890
2369	909 914
2370	910 894
2371	910 893
2372	910 920
2373	911 898
2374	911 899
2375	911 896
2376	912 896
2377	912 802
2378	912 930
2379	912 931
2380	913 914
2381	913 943
2382	914 913
2383	914 893
2384	914 909
2385	914 908
2386	914 942
2387	915 916
2388	915 772
2389	915 822
2390	915 944
2391	916 915
2392	916 925
2393	916 922
2394	917 918
2395	917 631
2396	917 919
2397	917 944
2398	918 917
2399	919 630
2400	919 917
2401	919 633
2402	919 925
2403	920 910
2404	920 928
2405	920 921
2406	921 904
2407	921 892
2408	921 901
2409	921 920
2410	922 773
2411	922 923
2412	922 916
2413	923 922
2414	923 924
2415	923 825
2416	924 923
2417	924 638
2418	924 809
2419	924 926
2420	925 916
2421	925 927
2422	925 919
2423	926 927
2424	926 924
2425	926 641
2426	927 926
2427	927 925
2428	927 639
2429	928 920
2430	929 899
2431	929 901
2432	930 912
2433	931 912
2434	931 906
2435	931 897
2436	931 932
2437	932 931
2438	933 934
2439	933 938
2440	934 933
2441	934 900
2442	935 902
2443	936 883
2444	936 940
2445	936 941
2446	937 888
2447	937 889
2448	937 940
2449	938 902
2450	938 939
2451	938 933
2452	938 940
2453	939 938
2454	940 937
2455	940 936
2456	940 938
2457	941 936
2458	942 914
2459	942 811
2460	943 913
2461	943 944
2462	944 915
2463	944 917
2464	944 943
