166	169	[35.001286, 135.755189], [35.001287, 135.754427]
166	183	[35.001286, 135.755189], [35.001300, 135.755581], [35.001301, 135.755839]
167	166	[35.000689, 135.755187], [35.001286, 135.755189]
167	168	[35.000689, 135.755187], [35.000135, 135.755186]
167	198	[35.000689, 135.755187], [35.000693, 135.755833]
168	137	[35.000135, 135.755186], [35.000000, 135.755189]
168	157	[35.000135, 135.755186], [35.000130, 135.755954]
168	167	[35.000135, 135.755186], [35.000689, 135.755187]
168	181	[35.000135, 135.755186], [35.000137, 135.754618]
169	166	[35.001287, 135.754427], [35.001286, 135.755189]
169	170	[35.001287, 135.754427], [35.000137, 135.754454]
169	173	[35.001287, 135.754427], [35.001293, 135.753660]
170	139	[35.000137, 135.754454], [35.000000, 135.754444]
170	169	[35.000137, 135.754454], [35.001287, 135.754427]
170	174	[35.000137, 135.754454], [35.000147, 135.753669]
170	181	[35.000137, 135.754454], [35.000137, 135.754618]
171	158	[35.002478, 135.753647], [35.002516, 135.753635], [35.002968, 135.753633]
171	172	[35.002478, 135.753647], [35.002447, 135.753653], [35.001980, 135.753656]
171	177	[35.002478, 135.753647], [35.002477, 135.754510]
171	185	[35.002478, 135.753647], [35.002472, 135.753604], [35.002491, 135.752772]
172	171	[35.001980, 135.753656], [35.002447, 135.753653], [35.002478, 135.753647]
172	190	[35.001980, 135.753656], [35.001881, 135.753657]
172	193	[35.001980, 135.753656], [35.001980, 135.754279]
173	169	[35.001293, 135.753660], [35.001287, 135.754427]
173	174	[35.001293, 135.753660], [35.000147, 135.753669]
173	175	[35.001293, 135.753660], [35.001295, 135.752746]
173	191	[35.001293, 135.753660], [35.001586, 135.753658]
174	141	[35.000147, 135.753669], [35.000000, 135.753673]
174	170	[35.000147, 135.753669], [35.000137, 135.754454]
174	173	[35.000147, 135.753669], [35.001293, 135.753660]
174	204	[35.000147, 135.753669], [35.000142, 135.753258]
175	173	[35.001295, 135.752746], [35.001293, 135.753660]
175	176	[35.001295, 135.752746], [35.001268, 135.752753], [35.000137, 135.752751]
175	185	[35.001295, 135.752746], [35.001322, 135.752740], [35.002491, 135.752772]
175	187	[35.001295, 135.752746], [35.001293, 135.752563]
176	143	[35.000137, 135.752751], [35.000000, 135.752749]
176	175	[35.000137, 135.752751], [35.001268, 135.752753], [35.001295, 135.752746]
176	180	[35.000137, 135.752751], [35.000141, 135.753104]
176	186	[35.000137, 135.752751], [35.000146, 135.752563]
177	164	[35.002477, 135.754510], [35.002476, 135.755180]
177	171	[35.002477, 135.754510], [35.002478, 135.753647]
177	194	[35.002477, 135.754510], [35.002231, 135.754510]
178	115	[35.002478, 135.755643], [35.002982, 135.755654], [35.002982, 135.755927], [35.003003, 135.755929]
178	164	[35.002478, 135.755643], [35.002476, 135.755180]
178	205	[35.002478, 135.755643], [35.002478, 135.755749]
179	159	[35.002500, 135.758057], [35.002487, 135.757901], [35.002496, 135.756863], [35.002488, 135.756827], [35.002480, 135.756664]
179	345	[35.002500, 135.758057], [35.002508, 135.758152]
180	146	[35.000141, 135.753104], [35.000000, 135.753107]
180	176	[35.000141, 135.753104], [35.000137, 135.752751]
180	204	[35.000141, 135.753104], [35.000142, 135.753258]
181	168	[35.000137, 135.754618], [35.000135, 135.755186]
181	170	[35.000137, 135.754618], [35.000137, 135.754454]
181	203	[35.000137, 135.754618], [35.000255, 135.754618], [35.000255, 135.754639], [35.000703, 135.754639]
182	163	[35.000145, 135.758057], [35.000148, 135.756683]
182	348	[35.000145, 135.758057], [35.000145, 135.758131]
183	166	[35.001301, 135.755839], [35.001300, 135.755581], [35.001286, 135.755189]
183	195	[35.001301, 135.755839], [35.001301, 135.755963]
183	198	[35.001301, 135.755839], [35.000693, 135.755833]
184	161	[35.001314, 135.757302], [35.001311, 135.756673]
184	199	[35.001314, 135.757302], [35.001645, 135.757314]
184	200	[35.001314, 135.757302], [35.001315, 135.757452]
185	92	[35.002491, 135.752772], [35.003003, 135.752784]
185	171	[35.002491, 135.752772], [35.002472, 135.753604], [35.002478, 135.753647]
185	175	[35.002491, 135.752772], [35.001322, 135.752740], [35.001295, 135.752746]
185	188	[35.002491, 135.752772], [35.002494, 135.752563]
186	176	[35.000146, 135.752563], [35.000137, 135.752751]
187	175	[35.001293, 135.752563], [35.001295, 135.752746]
188	185	[35.002494, 135.752563], [35.002491, 135.752772]
189	158	[35.003001, 135.754198], [35.002999, 135.753840], [35.002967, 135.753837], [35.002968, 135.753633]
190	172	[35.001881, 135.753657], [35.001980, 135.753656]
190	191	[35.001881, 135.753657], [35.001878, 135.753259], [35.001590, 135.753250], [35.001586, 135.753658]
190	192	[35.001881, 135.753657], [35.001769, 135.753657]
191	173	[35.001586, 135.753658], [35.001293, 135.753660]
191	190	[35.001586, 135.753658], [35.001590, 135.753250], [35.001878, 135.753259], [35.001881, 135.753657]
191	192	[35.001586, 135.753658], [35.001769, 135.753657]
192	190	[35.001769, 135.753657], [35.001881, 135.753657]
192	191	[35.001769, 135.753657], [35.001586, 135.753658]
192	193	[35.001769, 135.753657], [35.001766, 135.754278], [35.001980, 135.754279]
193	165	[35.001980, 135.754279], [35.001979, 135.755184]
193	172	[35.001980, 135.754279], [35.001980, 135.753656]
193	192	[35.001980, 135.754279], [35.001766, 135.754278], [35.001769, 135.753657]
194	177	[35.002231, 135.754510], [35.002477, 135.754510]
195	161	[35.001301, 135.755963], [35.001301, 135.756627], [35.001311, 135.756673]
195	183	[35.001301, 135.755963], [35.001301, 135.755839]
195	196	[35.001301, 135.755963], [35.001700, 135.755955], [35.001703, 135.755679]
196	195	[35.001703, 135.755679], [35.001700, 135.755955], [35.001301, 135.755963]
197	162	[35.001024, 135.756270], [35.001030, 135.756675]
198	157	[35.000693, 135.755833], [35.000635, 135.755832], [35.000397, 135.755950], [35.000130, 135.755954]
198	167	[35.000693, 135.755833], [35.000689, 135.755187]
198	183	[35.000693, 135.755833], [35.001301, 135.755839]
199	184	[35.001645, 135.757314], [35.001314, 135.757302]
200	184	[35.001315, 135.757452], [35.001314, 135.757302]
200	201	[35.001315, 135.757452], [35.000788, 135.757437]
200	202	[35.001315, 135.757452], [35.001318, 135.758057]
201	200	[35.000788, 135.757437], [35.001315, 135.757452]
202	200	[35.001318, 135.758057], [35.001315, 135.757452]
202	347	[35.001318, 135.758057], [35.001319, 135.758122]
203	181	[35.000703, 135.754639], [35.000255, 135.754639], [35.000255, 135.754618], [35.000137, 135.754618]
204	144	[35.000142, 135.753258], [35.000000, 135.753253]
204	174	[35.000142, 135.753258], [35.000147, 135.753669]
204	180	[35.000142, 135.753258], [35.000141, 135.753104]
205	159	[35.002478, 135.755749], [35.002480, 135.756664]
205	178	[35.002478, 135.755749], [35.002478, 135.755643]
205	206	[35.002478, 135.755749], [35.001937, 135.755750]
206	205	[35.001937, 135.755750], [35.002478, 135.755749]
207	160	[35.002120, 135.756264], [35.002115, 135.756667]
208	209	[35.008333, 135.758089], [35.007503, 135.758082]
208	210	[35.008333, 135.758089], [35.008584, 135.758078]
209	208	[35.007503, 135.758082], [35.008333, 135.758089]
209	260	[35.007503, 135.758082], [35.007347, 135.758081]
210	32	[35.008584, 135.758078], [35.008609, 135.758057]
210	44	[35.008584, 135.758078], [35.008584, 135.758057]
210	208	[35.008584, 135.758078], [35.008333, 135.758089]
210	212	[35.008584, 135.758078], [35.008602, 135.758333]
211	43	[35.009828, 135.758333], [35.009826, 135.758057]
211	229	[35.009828, 135.758333], [35.009833, 135.758775]
212	210	[35.008602, 135.758333], [35.008584, 135.758078]
212	224	[35.008602, 135.758333], [35.008602, 135.758343], [35.008603, 135.758790]
213	60	[35.010801, 135.758333], [35.010801, 135.758057]
213	250	[35.010801, 135.758333], [35.010801, 135.758401], [35.010805, 135.758790]
214	215	[35.007503, 135.761088], [35.008333, 135.761073]
214	270	[35.007503, 135.761088], [35.007349, 135.761091]
215	214	[35.008333, 135.761073], [35.007503, 135.761088]
215	225	[35.008333, 135.761073], [35.008546, 135.761069], [35.008610, 135.761044]
216	217	[35.007503, 135.763259], [35.008175, 135.763253], [35.008333, 135.763249]
216	283	[35.007503, 135.763259], [35.007377, 135.763260]
217	216	[35.008333, 135.763249], [35.008175, 135.763253], [35.007503, 135.763259]
217	226	[35.008333, 135.763249], [35.008623, 135.763241]
218	219	[35.007503, 135.762535], [35.008172, 135.762537], [35.008333, 135.762538]
218	282	[35.007503, 135.762535], [35.007407, 135.762535], [35.007372, 135.762577]
219	218	[35.008333, 135.762538], [35.008172, 135.762537], [35.007503, 135.762535]
219	227	[35.008333, 135.762538], [35.008616, 135.762539]
220	221	[35.007609, 135.760646], [35.007532, 135.760674], [35.007503, 135.760680]
221	220	[35.007503, 135.760680], [35.007532, 135.760674], [35.007609, 135.760646]
221	297	[35.007503, 135.760680], [35.007421, 135.760698]
222	223	[35.008333, 135.759666], [35.007503, 135.759656]
222	245	[35.008333, 135.759666], [35.008597, 135.759669]
223	222	[35.007503, 135.759656], [35.008333, 135.759666]
223	269	[35.007503, 135.759656], [35.007330, 135.759654]
224	212	[35.008603, 135.758790], [35.008602, 135.758343], [35.008602, 135.758333]
224	229	[35.008603, 135.758790], [35.009242, 135.758775], [35.009833, 135.758775]
224	245	[35.008603, 135.758790], [35.008597, 135.759669]
225	215	[35.008610, 135.761044], [35.008546, 135.761069], [35.008333, 135.761073]
225	227	[35.008610, 135.761044], [35.008610, 135.761124], [35.008616, 135.762539]
225	235	[35.008610, 135.761044], [35.009869, 135.761034]
225	245	[35.008610, 135.761044], [35.008597, 135.759669]
226	217	[35.008623, 135.763241], [35.008333, 135.763249]
226	227	[35.008623, 135.763241], [35.008616, 135.762539]
226	241	[35.008623, 135.763241], [35.009830, 135.763224]
226	244	[35.008623, 135.763241], [35.008625, 135.763550]
227	219	[35.008616, 135.762539], [35.008333, 135.762538]
227	225	[35.008616, 135.762539], [35.008610, 135.761124], [35.008610, 135.761044]
227	226	[35.008616, 135.762539], [35.008623, 135.763241]
227	228	[35.008616, 135.762539], [35.009829, 135.762559]
228	227	[35.009829, 135.762559], [35.008616, 135.762539]
228	238	[35.009829, 135.762559], [35.009831, 135.762452]
228	241	[35.009829, 135.762559], [35.009830, 135.763224]
229	211	[35.009833, 135.758775], [35.009828, 135.758333]
229	224	[35.009833, 135.758775], [35.009242, 135.758775], [35.008603, 135.758790]
229	230	[35.009833, 135.758775], [35.009846, 135.759632]
229	248	[35.009833, 135.758775], [35.010211, 135.758783]
230	229	[35.009846, 135.759632], [35.009833, 135.758775]
230	245	[35.009846, 135.759632], [35.009007, 135.759656], [35.008597, 135.759669]
230	249	[35.009846, 135.759632], [35.010216, 135.759638]
230	251	[35.009846, 135.759632], [35.009876, 135.759787], [35.009875, 135.760217]
231	232	[35.012002, 135.760229], [35.010817, 135.760234]
232	231	[35.010817, 135.760234], [35.012002, 135.760229]
232	236	[35.010817, 135.760234], [35.010817, 135.761015]
232	251	[35.010817, 135.760234], [35.009875, 135.760217]
232	255	[35.010817, 135.760234], [35.010815, 135.759632]
233	234	[35.010820, 135.761728], [35.012002, 135.761723]
233	236	[35.010820, 135.761728], [35.010817, 135.761015]
233	239	[35.010820, 135.761728], [35.010821, 135.762451]
233	246	[35.010820, 135.761728], [35.010582, 135.761740], [35.009850, 135.761744]
234	233	[35.012002, 135.761723], [35.010820, 135.761728]
235	225	[35.009869, 135.761034], [35.008610, 135.761044]
235	236	[35.009869, 135.761034], [35.010817, 135.761015]
235	246	[35.009869, 135.761034], [35.009850, 135.761744]
235	251	[35.009869, 135.761034], [35.009873, 135.760986], [35.009875, 135.760217]
236	232	[35.010817, 135.761015], [35.010817, 135.760234]
236	233	[35.010817, 135.761015], [35.010820, 135.761728]
236	235	[35.010817, 135.761015], [35.009869, 135.761034]
236	237	[35.010817, 135.761015], [35.012002, 135.761007]
237	236	[35.012002, 135.761007], [35.010817, 135.761015]
238	228	[35.009831, 135.762452], [35.009829, 135.762559]
238	239	[35.009831, 135.762452], [35.010821, 135.762451]
238	246	[35.009831, 135.762452], [35.009850, 135.761744]
239	233	[35.010821, 135.762451], [35.010820, 135.761728]
239	238	[35.010821, 135.762451], [35.009831, 135.762452]
239	240	[35.010821, 135.762451], [35.012002, 135.762413]
239	242	[35.010821, 135.762451], [35.010824, 135.763188]
240	239	[35.012002, 135.762413], [35.010821, 135.762451]
241	226	[35.009830, 135.763224], [35.008623, 135.763241]
241	228	[35.009830, 135.763224], [35.009829, 135.762559]
241	242	[35.009830, 135.763224], [35.010824, 135.763188]
241	247	[35.009830, 135.763224], [35.009830, 135.763550]
242	239	[35.010824, 135.763188], [35.010821, 135.762451]
242	241	[35.010824, 135.763188], [35.009830, 135.763224]
242	243	[35.010824, 135.763188], [35.011314, 135.763179]
242	253	[35.010824, 135.763188], [35.010826, 135.763479]
243	242	[35.011314, 135.763179], [35.010824, 135.763188]
243	253	[35.011314, 135.763179], [35.011314, 135.763476], [35.010826, 135.763479]
243	254	[35.011314, 135.763179], [35.012002, 135.763166]
244	226	[35.008625, 135.763550], [35.008623, 135.763241]
244	404	[35.008625, 135.763550], [35.008627, 135.764002]
245	222	[35.008597, 135.759669], [35.008333, 135.759666]
245	224	[35.008597, 135.759669], [35.008603, 135.758790]
245	225	[35.008597, 135.759669], [35.008610, 135.761044]
245	230	[35.008597, 135.759669], [35.009007, 135.759656], [35.009846, 135.759632]
246	233	[35.009850, 135.761744], [35.010582, 135.761740], [35.010820, 135.761728]
246	235	[35.009850, 135.761744], [35.009869, 135.761034]
246	238	[35.009850, 135.761744], [35.009831, 135.762452]
247	241	[35.009830, 135.763550], [35.009830, 135.763224]
247	412	[35.009830, 135.763550], [35.009829, 135.763989]
248	229	[35.010211, 135.758783], [35.009833, 135.758775]
248	249	[35.010211, 135.758783], [35.010216, 135.759638]
248	250	[35.010211, 135.758783], [35.010605, 135.758774], [35.010805, 135.758790]
249	230	[35.010216, 135.759638], [35.009846, 135.759632]
249	248	[35.010216, 135.759638], [35.010211, 135.758783]
249	255	[35.010216, 135.759638], [35.010815, 135.759632]
250	213	[35.010805, 135.758790], [35.010801, 135.758401], [35.010801, 135.758333]
250	248	[35.010805, 135.758790], [35.010605, 135.758774], [35.010211, 135.758783]
250	252	[35.010805, 135.758790], [35.012002, 135.758810]
250	255	[35.010805, 135.758790], [35.010815, 135.759632]
251	230	[35.009875, 135.760217], [35.009876, 135.759787], [35.009846, 135.759632]
251	232	[35.009875, 135.760217], [35.010817, 135.760234]
251	235	[35.009875, 135.760217], [35.009873, 135.760986], [35.009869, 135.761034]
252	250	[35.012002, 135.758810], [35.010805, 135.758790]
253	242	[35.010826, 135.763479], [35.010824, 135.763188]
253	243	[35.010826, 135.763479], [35.011314, 135.763476], [35.011314, 135.763179]
253	256	[35.010826, 135.763479], [35.010827, 135.763550]
254	243	[35.012002, 135.763166], [35.011314, 135.763179]
255	232	[35.010815, 135.759632], [35.010817, 135.760234]
255	249	[35.010815, 135.759632], [35.010216, 135.759638]
255	250	[35.010815, 135.759632], [35.010805, 135.758790]
255	257	[35.010815, 135.759632], [35.011039, 135.759647], [35.012002, 135.759662]
256	253	[35.010827, 135.763550], [35.010826, 135.763479]
256	411	[35.010827, 135.763550], [35.010830, 135.763965]
257	255	[35.012002, 135.759662], [35.011039, 135.759647], [35.010815, 135.759632]
258	108	[35.004953, 135.758095], [35.004954, 135.758057]
258	259	[35.004953, 135.758095], [35.004952, 135.758333]
258	261	[35.004953, 135.758095], [35.005087, 135.758095], [35.006171, 135.758086]
258	262	[35.004953, 135.758095], [35.004140, 135.758103], [35.003806, 135.758105], [35.003692, 135.758135]
259	258	[35.004952, 135.758333], [35.004953, 135.758095]
259	267	[35.004952, 135.758333], [35.004951, 135.758405], [35.004966, 135.759016], [35.004972, 135.759658]
260	102	[35.007347, 135.758081], [35.007347, 135.758057]
260	209	[35.007347, 135.758081], [35.007503, 135.758082]
260	261	[35.007347, 135.758081], [35.006171, 135.758086]
260	264	[35.007347, 135.758081], [35.007345, 135.758333]
261	86	[35.006171, 135.758086], [35.006171, 135.758057]
261	258	[35.006171, 135.758086], [35.005087, 135.758095], [35.004953, 135.758095]
261	260	[35.006171, 135.758086], [35.007347, 135.758081]
261	263	[35.006171, 135.758086], [35.006166, 135.758333]
262	116	[35.003692, 135.758135], [35.003693, 135.758057]
262	258	[35.003692, 135.758135], [35.003806, 135.758105], [35.004140, 135.758103], [35.004953, 135.758095]
262	265	[35.003692, 135.758135], [35.003226, 135.758137], [35.003003, 135.758142]
262	266	[35.003692, 135.758135], [35.003693, 135.758333]
263	261	[35.006166, 135.758333], [35.006171, 135.758086]
263	268	[35.006166, 135.758333], [35.006160, 135.758701], [35.006153, 135.759656]
264	260	[35.007345, 135.758333], [35.007347, 135.758081]
264	269	[35.007345, 135.758333], [35.007345, 135.758443], [35.007340, 135.759486], [35.007330, 135.759654]
265	262	[35.003003, 135.758142], [35.003226, 135.758137], [35.003692, 135.758135]
265	345	[35.003003, 135.758142], [35.002508, 135.758152]
266	262	[35.003693, 135.758333], [35.003692, 135.758135]
266	298	[35.003693, 135.758333], [35.003683, 135.759680]
267	259	[35.004972, 135.759658], [35.004966, 135.759016], [35.004951, 135.758405], [35.004952, 135.758333]
267	268	[35.004972, 135.759658], [35.006153, 135.759656]
267	271	[35.004972, 135.759658], [35.004993, 135.761098]
267	298	[35.004972, 135.759658], [35.004208, 135.759672], [35.003683, 135.759680]
268	263	[35.006153, 135.759656], [35.006160, 135.758701], [35.006166, 135.758333]
268	267	[35.006153, 135.759656], [35.004972, 135.759658]
268	269	[35.006153, 135.759656], [35.007330, 135.759654]
268	273	[35.006153, 135.759656], [35.006154, 135.761102]
269	223	[35.007330, 135.759654], [35.007503, 135.759656]
269	264	[35.007330, 135.759654], [35.007340, 135.759486], [35.007345, 135.758443], [35.007345, 135.758333]
269	268	[35.007330, 135.759654], [35.006153, 135.759656]
269	270	[35.007330, 135.759654], [35.007324, 135.759801], [35.007338, 135.761040], [35.007349, 135.761091]
270	214	[35.007349, 135.761091], [35.007503, 135.761088]
270	269	[35.007349, 135.761091], [35.007338, 135.761040], [35.007324, 135.759801], [35.007330, 135.759654]
270	282	[35.007349, 135.761091], [35.007357, 135.761141], [35.007372, 135.762577]
270	296	[35.007349, 135.761091], [35.007088, 135.761093]
271	267	[35.004993, 135.761098], [35.004972, 135.759658]
271	272	[35.004993, 135.761098], [35.005567, 135.761100]
271	275	[35.004993, 135.761098], [35.004997, 135.761633]
271	287	[35.004993, 135.761098], [35.004539, 135.761098]
272	271	[35.005567, 135.761100], [35.004993, 135.761098]
272	292	[35.005567, 135.761100], [35.005567, 135.761633]
272	293	[35.005567, 135.761100], [35.005694, 135.761102]
272	294	[35.005567, 135.761100], [35.005567, 135.760562], [35.005489, 135.760558], [35.005487, 135.760523], [35.005453, 135.760523]
273	268	[35.006154, 135.761102], [35.006153, 135.759656]
273	274	[35.006154, 135.761102], [35.006624, 135.761098]
273	279	[35.006154, 135.761102], [35.006156, 135.762601]
273	293	[35.006154, 135.761102], [35.005694, 135.761102]
274	273	[35.006624, 135.761098], [35.006154, 135.761102]
274	296	[35.006624, 135.761098], [35.007088, 135.761093]
275	271	[35.004997, 135.761633], [35.004993, 135.761098]
275	276	[35.004997, 135.761633], [35.005005, 135.762578]
275	291	[35.004997, 135.761633], [35.004669, 135.761634]
276	275	[35.005005, 135.762578], [35.004997, 135.761633]
276	277	[35.005005, 135.762578], [35.005010, 135.763281]
276	279	[35.005005, 135.762578], [35.006156, 135.762601]
276	303	[35.005005, 135.762578], [35.003684, 135.762590]
277	276	[35.005010, 135.763281], [35.005005, 135.762578]
277	278	[35.005010, 135.763281], [35.005011, 135.763550]
277	280	[35.005010, 135.763281], [35.006171, 135.763267]
277	302	[35.005010, 135.763281], [35.003967, 135.763279], [35.003687, 135.763273]
278	277	[35.005011, 135.763550], [35.005010, 135.763281]
278	481	[35.005011, 135.763550], [35.005013, 135.763968]
279	273	[35.006156, 135.762601], [35.006154, 135.761102]
279	276	[35.006156, 135.762601], [35.005005, 135.762578]
279	280	[35.006156, 135.762601], [35.006171, 135.763267]
279	282	[35.006156, 135.762601], [35.007340, 135.762620], [35.007372, 135.762577]
280	277	[35.006171, 135.763267], [35.005010, 135.763281]
280	279	[35.006171, 135.763267], [35.006156, 135.762601]
280	281	[35.006171, 135.763267], [35.006178, 135.763550]
280	283	[35.006171, 135.763267], [35.007377, 135.763260]
281	280	[35.006178, 135.763550], [35.006171, 135.763267]
281	484	[35.006178, 135.763550], [35.006189, 135.763991]
282	218	[35.007372, 135.762577], [35.007407, 135.762535], [35.007503, 135.762535]
282	270	[35.007372, 135.762577], [35.007357, 135.761141], [35.007349, 135.761091]
282	279	[35.007372, 135.762577], [35.007340, 135.762620], [35.006156, 135.762601]
282	283	[35.007372, 135.762577], [35.007377, 135.763260]
283	216	[35.007377, 135.763260], [35.007503, 135.763259]
283	280	[35.007377, 135.763260], [35.006171, 135.763267]
283	282	[35.007377, 135.763260], [35.007372, 135.762577]
283	284	[35.007377, 135.763260], [35.007378, 135.763550]
284	283	[35.007378, 135.763550], [35.007377, 135.763260]
284	487	[35.007378, 135.763550], [35.007378, 135.763993]
285	286	[35.003228, 135.761092], [35.003003, 135.761092]
285	300	[35.003228, 135.761092], [35.003668, 135.761096]
286	285	[35.003003, 135.761092], [35.003228, 135.761092]
286	355	[35.003003, 135.761092], [35.002950, 135.761092]
287	271	[35.004539, 135.761098], [35.004993, 135.761098]
287	288	[35.004539, 135.761098], [35.004539, 135.761514]
287	289	[35.004539, 135.761098], [35.004376, 135.761098]
288	287	[35.004539, 135.761514], [35.004539, 135.761098]
289	287	[35.004376, 135.761098], [35.004539, 135.761098]
289	290	[35.004376, 135.761098], [35.004376, 135.760414]
289	300	[35.004376, 135.761098], [35.003791, 135.761099], [35.003668, 135.761096]
290	289	[35.004376, 135.760414], [35.004376, 135.761098]
291	275	[35.004669, 135.761634], [35.004997, 135.761633]
292	272	[35.005567, 135.761633], [35.005567, 135.761100]
293	272	[35.005694, 135.761102], [35.005567, 135.761100]
293	273	[35.005694, 135.761102], [35.006154, 135.761102]
293	295	[35.005694, 135.761102], [35.005688, 135.760799], [35.005700, 135.760797], [35.005705, 135.760261]
294	272	[35.005453, 135.760523], [35.005487, 135.760523], [35.005489, 135.760558], [35.005567, 135.760562], [35.005567, 135.761100]
295	293	[35.005705, 135.760261], [35.005700, 135.760797], [35.005688, 135.760799], [35.005694, 135.761102]
296	270	[35.007088, 135.761093], [35.007349, 135.761091]
296	274	[35.007088, 135.761093], [35.006624, 135.761098]
297	221	[35.007421, 135.760698], [35.007503, 135.760680]
298	266	[35.003683, 135.759680], [35.003693, 135.758333]
298	267	[35.003683, 135.759680], [35.004208, 135.759672], [35.004972, 135.759658]
298	299	[35.003683, 135.759680], [35.003607, 135.759683], [35.003226, 135.759676], [35.003003, 135.759673]
298	300	[35.003683, 135.759680], [35.003680, 135.759918], [35.003668, 135.761096]
299	298	[35.003003, 135.759673], [35.003226, 135.759676], [35.003607, 135.759683], [35.003683, 135.759680]
299	351	[35.003003, 135.759673], [35.002516, 135.759667]
300	285	[35.003668, 135.761096], [35.003228, 135.761092]
300	289	[35.003668, 135.761096], [35.003791, 135.761099], [35.004376, 135.761098]
300	298	[35.003668, 135.761096], [35.003680, 135.759918], [35.003683, 135.759680]
300	303	[35.003668, 135.761096], [35.003684, 135.762590]
301	302	[35.003690, 135.763550], [35.003687, 135.763273]
301	490	[35.003690, 135.763550], [35.003696, 135.763991]
302	277	[35.003687, 135.763273], [35.003967, 135.763279], [35.005010, 135.763281]
302	301	[35.003687, 135.763273], [35.003690, 135.763550]
302	303	[35.003687, 135.763273], [35.003684, 135.762590]
302	304	[35.003687, 135.763273], [35.003226, 135.763279], [35.003003, 135.763285]
303	276	[35.003684, 135.762590], [35.005005, 135.762578]
303	300	[35.003684, 135.762590], [35.003668, 135.761096]
303	302	[35.003684, 135.762590], [35.003687, 135.763273]
303	305	[35.003684, 135.762590], [35.003003, 135.762590]
304	302	[35.003003, 135.763285], [35.003226, 135.763279], [35.003687, 135.763273]
304	375	[35.003003, 135.763285], [35.002529, 135.763298]
305	303	[35.003003, 135.762590], [35.003684, 135.762590]
305	357	[35.003003, 135.762590], [35.002980, 135.762590]
306	134	[34.998875, 135.758160], [34.998875, 135.758057]
306	307	[34.998875, 135.758160], [34.998504, 135.758163]
306	308	[34.998875, 135.758160], [34.998877, 135.758330], [34.998877, 135.758333]
306	309	[34.998875, 135.758160], [34.999407, 135.758145], [35.000000, 135.758143]
307	306	[34.998504, 135.758163], [34.998875, 135.758160]
308	306	[34.998877, 135.758333], [34.998877, 135.758330], [34.998875, 135.758160]
308	310	[34.998877, 135.758333], [34.998877, 135.758828], [34.998872, 135.758879]
309	306	[35.000000, 135.758143], [34.999407, 135.758145], [34.998875, 135.758160]
309	348	[35.000000, 135.758143], [35.000145, 135.758131]
310	308	[34.998872, 135.758879], [34.998877, 135.758828], [34.998877, 135.758333]
310	311	[34.998872, 135.758879], [34.999002, 135.758879], [34.999251, 135.758870], [34.999488, 135.758843], [34.999672, 135.758828], [34.999833, 135.758813], [35.000000, 135.758809]
310	321	[34.998872, 135.758879], [34.998840, 135.758894], [34.998504, 135.758884]
310	322	[34.998872, 135.758879], [34.998875, 135.759697]
311	310	[35.000000, 135.758809], [34.999833, 135.758813], [34.999672, 135.758828], [34.999488, 135.758843], [34.999251, 135.758870], [34.999002, 135.758879], [34.998872, 135.758879]
311	352	[35.000000, 135.758809], [35.000149, 135.758807]
312	313	[34.998926, 135.761902], [34.998980, 135.761905], [34.999106, 135.761899], [34.999155, 135.761910], [35.000000, 135.761891]
312	317	[34.998926, 135.761902], [34.998927, 135.761958], [34.998936, 135.762564], [34.998941, 135.762615]
312	319	[34.998926, 135.761902], [34.998924, 135.761815], [34.998906, 135.761394], [34.998887, 135.761135], [34.998884, 135.761087]
313	312	[35.000000, 135.761891], [34.999155, 135.761910], [34.999106, 135.761899], [34.998980, 135.761905], [34.998926, 135.761902]
313	353	[35.000000, 135.761891], [35.000192, 135.761883]
314	315	[34.998956, 135.763343], [34.999064, 135.763337], [35.000000, 135.763326]
314	316	[34.998956, 135.763343], [34.998847, 135.763337], [34.998504, 135.763337]
314	317	[34.998956, 135.763343], [34.998946, 135.763292], [34.998936, 135.762653], [34.998941, 135.762615]
314	324	[34.998956, 135.763343], [34.998956, 135.763414], [34.998957, 135.763550]
315	314	[35.000000, 135.763326], [34.999064, 135.763337], [34.998956, 135.763343]
315	354	[35.000000, 135.763326], [35.000081, 135.763323]
316	314	[34.998504, 135.763337], [34.998847, 135.763337], [34.998956, 135.763343]
317	312	[34.998941, 135.762615], [34.998936, 135.762564], [34.998927, 135.761958], [34.998926, 135.761902]
317	314	[34.998941, 135.762615], [34.998936, 135.762653], [34.998946, 135.763292], [34.998956, 135.763343]
317	318	[34.998941, 135.762615], [34.998847, 135.762621], [34.998571, 135.762609], [34.998504, 135.762609]
317	325	[34.998941, 135.762615], [34.998995, 135.762613], [35.000000, 135.762586]
318	317	[34.998504, 135.762609], [34.998571, 135.762609], [34.998847, 135.762621], [34.998941, 135.762615]
319	312	[34.998884, 135.761087], [34.998887, 135.761135], [34.998906, 135.761394], [34.998924, 135.761815], [34.998926, 135.761902]
319	320	[34.998884, 135.761087], [34.998855, 135.761072], [34.998571, 135.761061]
319	323	[34.998884, 135.761087], [34.998884, 135.761018], [34.998884, 135.760335], [34.998882, 135.760290]
319	327	[34.998884, 135.761087], [34.998941, 135.761087], [34.999332, 135.761105], [34.999334, 135.761105]
320	319	[34.998571, 135.761061], [34.998855, 135.761072], [34.998884, 135.761087]
320	331	[34.998571, 135.761061], [34.998560, 135.761455], [34.998515, 135.761504], [34.998504, 135.761503]
