10000 6
1988	3897	1.7696553716654724	150	1	1 1 0
1989	277	1.1652031010929416	329	4	4 1 0
1990	1218	1.169156240000145	380	5	5 1 0
1991	878	1.0856239677451913	489	2	2 1 0
1992	4060	1.2778253317358022	150	2	2 1 0
1993	2791	1.2696143174477148	489	5	5 1 0
1994	3245	1.272067310541186	150	6	6 1 0
1995	3480	1.5113348684016628	380	1	1 1 0
1996	2624	1.501795823582816	150	6	6 1 0
1997	4865	0.9820346273429522	489	6	6 1 0
1998	3996	1.117874667805597	489	2	2 1 0
1999	5775	1.4579776780794047	150	5	5 1 0
2000	190	1.0679053203401168	50	3	3 1 0
2001	2497	0.8827595416848495	380	6	6 1 0
2002	1467	1.4901945676673591	462	2	2 1 0
2003	339	1.3858362623448743	150	5	5 1 0
2004	4453	1.3893585305233367	383	2	2 1 0
2005	1538	1.3698176168133824	150	6	6 1 0
2006	5340	1.1583787340162077	150	3	3 1 0
2007	1707	1.0712793137208443	150	3	3 1 0
2008	3217	1.0436976721891145	150	6	6 1 0
2009	4388	1.2571000224640694	150	3	3 1 0
2010	707	1.2604525065411734	150	5	5 1 0
2011	4770	1.154996179778055	341	6	6 1 0
2012	1786	1.4466503560258361	501	1	1 1 0
2013	3785	1.342034997750443	380	5	5 1 0
2014	4774	1.030654857441811	150	2	2 1 0
2015	140	0.8963684175359014	462	2	2 1 0
2016	2365	1.1627563185069578	329	5	5 1 0
2017	1855	1.0686697973029673	341	5	5 1 0
2018	2447	1.6489470656864644	462	4	4 1 0
2019	954	1.196862076815816	458	2	2 1 0
2020	436	1.3515536796336771	150	2	2 1 0
2021	831	1.2784800484439658	150	5	5 1 0
2022	951	0.9523833814305178	50	3	3 1 0
2023	2892	1.424914958259279	150	6	6 1 0
2024	548	1.4950267581896501	459	4	4 1 0
2025	4144	1.5089878407232495	150	1	1 1 0
2026	866	1.3059175735763575	150	1	1 1 0
2027	216	1.3156527348497156	58	2	2 1 0
2028	2734	0.9270736948386027	459	1	1 1 0
2029	2772	1.445529047820911	150	6	6 1 0
2030	5190	0.9022034479810107	150	4	4 1 0
2031	1756	1.0378313941674826	150	3	3 1 0
2032	3934	1.0851883020801356	150	4	4 1 0
2033	1469	1.0776883651115785	150	5	5 1 0
2034	3444	1.49350709600343	150	1	1 1 0
2035	1014	0.8994413419098191	150	6	6 1 0
2036	3592	1.155849745427409	150	4	4 1 0
2037	4134	1.3541642877264979	459	1	1 1 0
2038	3801	1.1554014756829472	458	3	3 1 0
2039	1436	1.5327702962441845	150	1	1 1 0
2040	2031	1.2106885097896138	150	6	6 1 0
2041	3616	1.1671147107423885	489	6	6 1 0
2042	3692	1.3940703987494207	501	4	4 1 0
2043	5538	1.2052371048502102	319	3	3 1 0
2044	4973	1.172552679467593	150	5	5 1 0
2045	2564	1.2943042735460595	150	6	6 1 0
2046	1456	1.4615038749938756	489	4	4 1 0
2047	1300	0.9699127165815696	150	4	4 1 0
2048	2450	1.051069467937275	150	2	2 1 0
2049	5447	1.3773321133589662	150	5	5 1 0
2050	3625	1.0731970190483313	150	3	3 1 0
2051	309	1.3159450344715833	150	1	1 1 0
2052	2888	1.32234839162687	150	2	2 1 0
2053	1225	1.176542914059773	150	2	2 1 0
2054	2843	1.091536205966094	150	5	5 1 0
2055	2755	1.0611172246261338	150	4	4 1 0
2056	2764	1.5831232982521715	383	2	2 1 0
2057	2932	1.4810422985393514	459	6	6 1 0
2058	1730	1.4225535818195538	383	5	5 1 0
2059	3285	1.1921421139925548	150	6	6 1 0
2060	2355	1.2558778292192883	150	6	6 1 0
2061	3044	1.24549303904658	380	2	2 1 0
2062	4129	0.850411575076335	462	3	3 1 0
2063	2903	1.0840880577103749	462	1	1 1 0
2064	4652	1.1347175122881519	501	5	5 1 0
2065	4158	1.2061183351487954	458	4	4 1 0
2066	742	1.1800391284769773	58	2	2 1 0
2067	4197	0.9266302846939205	380	2	2 1 0
2068	1536	1.306109440119263	506	6	6 1 0
2069	5664	1.502568424522786	459	6	6 1 0
2070	464	1.2761528490665972	150	4	4 1 0
2071	265	0.9447726882156987	150	6	6 1 0
2072	4214	1.1090116103929208	380	1	1 1 0
2073	224	1.0314225962869723	459	6	6 1 0
2074	5636	1.1015298518793852	150	3	3 1 0
2075	1263	1.1972136340586377	150	3	3 1 0
2076	4630	1.0453036627222907	150	1	1 1 0
2077	682	1.2013320990417269	58	2	2 1 0
2078	1431	1.2666841739379717	150	3	3 1 0
2079	539	0.9388856795860971	458	6	6 1 0
2080	2722	1.3497233051371362	150	1	1 1 0
2081	3211	1.3311703495346605	458	1	1 1 0
2082	2690	1.2473747970437377	150	6	6 1 0
2083	2987	1.2050009309650829	150	2	2 1 0
2084	899	0.9775336885548651	380	1	1 1 0
2085	4040	1.5296653591295326	459	3	3 1 0
2086	264	1.0732972051055905	380	5	5 1 0
2087	272	1.2968589928083973	150	2	2 1 0
2088	687	1.0714358141517664	150	4	4 1 0
2089	4008	1.0257688295178835	150	2	2 1 0
2090	4542	1.4825871850070218	150	4	4 1 0
2091	32	1.1364202452331347	341	5	5 1 0
2092	3345	1.3560328596753308	150	2	2 1 0
2093	3203	1.021723416699834	150	6	6 1 0
2094	1142	0.9875927388925991	150	2	2 1 0
2095	2150	1.2191762669673014	383	3	3 1 0
2096	1158	1.3463791811122936	459	6	6 1 0
2097	1392	0.9105343254459839	501	2	2 1 0
2098	3884	1.1092457302114813	459	5	5 1 0
2099	2683	1.2029030854585647	150	6	6 1 0
2100	1402	1.1161711430804218	462	5	5 1 0
2101	2206	1.3042228601762293	383	5	5 1 0
2102	5108	1.259146193523085	462	4	4 1 0
2103	1004	1.3160424073655639	150	6	6 1 0
2104	854	0.9225626185462311	150	5	5 1 0
2105	1507	1.0530685306799779	50	6	6 1 0
2106	4897	1.20945507275979	150	1	1 1 0
2107	3639	1.2623209167699114	150	6	6 1 0
2108	1915	1.522274430676383	150	4	4 1 0
2109	1393	1.185266568557627	458	4	4 1 0
2110	1707	1.0912729775132979	150	5	5 1 0
2111	3909	1.0065355651442738	150	4	4 1 0
2112	2843	1.20174316652919	462	4	4 1 0
2113	4675	1.1280952574319443	150	1	1 1 0
2114	675	1.152327126718068	489	4	4 1 0
2115	2660	1.2069449655724382	150	3	3 1 0
2116	1165	1.0785359282944869	150	2	2 1 0
2117	2355	1.5805029959050965	319	2	2 1 0
2118	2491	0.985645388564129	50	2	2 1 0
2119	2939	1.3716233110386966	458	3	3 1 0
2120	958	1.1599608413240539	383	4	4 1 0
2121	1706	0.8935324608783126	150	1	1 1 0
2122	3258	0.9898373330128232	150	4	4 1 0
2123	3433	1.4215857354949573	150	5	5 1 0
2124	1885	1.3632934949809585	458	4	4 1 0
2125	5031	1.2325972965287388	341	5	5 1 0
2126	2156	1.0673821174409102	150	3	3 1 0
2127	458	1.1181829941105372	150	4	4 1 0
2128	3132	1.4328024906391534	150	4	4 1 0
2129	4720	1.199197243741435	458	4	4 1 0
2130	3528	1.1396976417313809	150	1	1 1 0
2131	4054	1.2431097433478577	329	2	2 1 0
2132	5667	1.7028247295525925	150	5	5 1 0
2133	1663	1.4277278521113135	150	5	5 1 0
2134	3497	1.227888548461313	458	1	1 1 0
2135	3566	1.3258912312664164	459	4	4 1 0
2136	4396	1.4573277499735633	501	6	6 1 0
2137	4221	1.2556734978211754	459	6	6 1 0
2138	3446	1.1643494205561065	150	4	4 1 0
2139	2653	1.098537545729899	58	6	6 1 0
2140	5010	1.1593956397316723	459	5	5 1 0
2141	3351	1.1149516819645848	58	5	5 1 0
2142	364	1.3643712821471707	462	3	3 1 0
2143	3083	1.3074875290647097	489	1	1 1 0
2144	1731	1.1086865112213482	383	2	2 1 0
2145	1736	1.2623242080221664	458	6	6 1 0
2146	892	1.2478936364326636	58	2	2 1 0
2147	5614	1.217052756180615	341	3	3 1 0
2148	3686	1.4781976417080203	150	1	1 1 0
2149	5288	1.1650908999394585	150	3	3 1 0
2150	3702	1.1494268182515672	150	3	3 1 0
2151	3611	1.2345279491131524	329	2	2 1 0
2152	1362	1.2448551229947706	150	5	5 1 0
2153	2254	1.0921095966872283	58	4	4 1 0
2154	1251	1.0159661468213583	150	2	2 1 0
2155	1127	0.992823693562696	150	3	3 1 0
2156	1708	1.1741266847421246	150	5	5 1 0
2157	3455	1.0557101788719974	598	2	2 1 0
2158	119	1.1837670289146731	150	5	5 1 0
2159	872	0.8814456484234452	58	5	5 1 0
2160	372	1.1529900934202983	319	4	4 1 0
2161	1689	1.356215856547396	150	1	1 1 0
2162	3980	1.0339202892630688	150	6	6 1 0
2163	2208	1.3229165868556125	50	4	4 1 0
2164	1587	1.5251849318742303	150	3	3 1 0
2165	600	0.9809483560741759	319	4	4 1 0
2166	3780	1.46058652155132	150	6	6 1 0
2167	2761	1.211968831860737	459	3	3 1 0
2168	3664	1.201534156016546	150	3	3 1 0
2169	3471	1.2438866965079107	462	4	4 1 0
2170	1402	1.1399574474195047	150	6	6 1 0
2171	1916	1.248005572454307	462	3	3 1 0
2172	6015	1.0431514830190358	462	5	5 1 0
2173	3240	1.2870863248646518	489	3	3 1 0
2174	1385	1.3424473905749967	458	1	1 1 0
2175	325	1.391582141471639	150	1	1 1 0
2176	3605	1.1134414695986854	458	5	5 1 0
2177	2637	1.233191751209448	458	6	6 1 0
2178	622	1.2253268280844316	150	4	4 1 0
2179	2913	1.3334836782455255	341	1	1 1 0
2180	5314	1.2402598494899981	462	2	2 1 0
2181	3847	0.8595987958283985	150	6	6 1 0
2182	5443	1.1468627189347553	341	6	6 1 0
2183	2881	1.1182599327991911	489	1	1 1 0
2184	3793	1.0208323137154087	150	2	2 1 0
2185	5172	1.4325259208012924	341	4	4 1 0
2186	2248	1.0961580245243512	341	2	2 1 0
2187	3376	0.9768652610817461	150	2	2 1 0
2188	2940	1.1665680236879827	383	1	1 1 0
2189	1657	1.236282806230322	58	5	5 1 0
2190	3573	1.0155291710056669	489	2	2 1 0
2191	2147	1.0863229816601108	458	5	5 1 0
2192	1622	1.1832509955813022	150	3	3 1 0
2193	4297	1.3383965736389258	150	6	6 1 0
2194	3354	1.0640680857354066	329	5	5 1 0
2195	4038	1.0585466335975406	150	5	5 1 0
2196	301	1.2525939862780373	150	1	1 1 0
2197	3536	1.382631166612878	150	2	2 1 0
2198	2303	1.3945123097136423	150	2	2 1 0
2199	3226	0.9570159574005586	458	4	4 1 0
2200	1518	1.1158248137069722	459	4	4 1 0
2201	2945	1.4817144495859118	598	6	6 1 0
2202	2715	1.1031951851560364	150	2	2 1 0
2203	1493	1.2718969412169443	150	3	3 1 0
2204	5060	1.1727925315877878	150	1	1 1 0
2205	4034	1.3449762189815386	341	5	5 1 0
2206	2478	1.2059301846396235	150	6	6 1 0
2207	305	1.0108268041188615	150	5	5 1 0
2208	1406	1.0524333204391305	462	5	5 1 0
2209	3792	1.2008770077952033	150	5	5 1 0
2210	2728	1.2484888670070897	341	6	6 1 0
2211	1338	1.0444974067285695	58	1	1 1 0
2212	1708	1.2381563946438998	319	2	2 1 0
2213	4921	1.106257050026229	150	1	1 1 0
2214	4207	1.0600938115348983	329	6	6 1 0
2215	49	1.1095327654177078	598	3	3 1 0
2216	2124	1.253191456723542	150	6	6 1 0
2217	3883	0.8284337429024071	462	1	1 1 0
2218	1982	1.2583390907723009	150	2	2 1 0
2219	3727	0.9790769772776018	501	5	5 1 0
2220	3256	1.2374846313991885	150	2	2 1 0
2221	2644	1.1561047113996359	150	6	6 1 0
2222	1789	1.2330316833826092	50	6	6 1 0
2223	4820	1.6486012761191382	459	5	5 1 0
2224	3191	1.1153149459871132	459	4	4 1 0
2225	468	0.9103687168884307	459	1	1 1 0
2226	2416	1.1451683916767719	150	6	6 1 0
2227	2249	1.261111454742307	489	4	4 1 0
2228	5601	1.2122108530143625	319	4	4 1 0
2229	3149	1.0478124770860617	458	3	3 1 0
2230	885	1.2291225030997508	50	3	3 1 0
2231	4761	1.2738158421481196	150	6	6 1 0
2232	1375	1.4138541804504121	462	5	5 1 0
2233	2842	1.1664616671803079	341	5	5 1 0
2234	3600	1.1312714652538443	506	4	4 1 0
2235	5238	1.310218188661043	150	4	4 1 0
2236	2377	1.6681011079300803	150	5	5 1 0
2237	5034	1.2776817275367098	150	6	6 1 0
2238	3198	1.5513039187583826	489	6	6 1 0
2239	4696	0.9778458972468136	150	4	4 1 0
2240	3587	1.4141170833040109	329	2	2 1 0
2241	3469	1.2572224253251878	489	2	2 1 0
2242	2767	1.0201197420694785	150	3	3 1 0
2243	1779	0.8752422282917718	501	6	6 1 0
2244	4678	1.3426333968403825	150	3	3 1 0
2245	1311	1.4260985800752546	458	2	2 1 0
2246	1666	1.0184600777338064	150	1	1 1 0
2247	740	1.182071397747948	383	1	1 1 0
2248	3009	1.173920215863053	50	4	4 1 0
2249	3992	0.9022482714483775	458	3	3 1 0
2250	2416	1.3718630101732319	459	6	6 1 0
2251	1679	0.9688464059980186	458	5	5 1 0
2252	4192	1.5002747679573598	489	3	3 1 0
2253	2812	1.3468615646894346	329	6	6 1 0
2254	18	1.3896071571587703	150	6	6 1 0
2255	3172	1.329203740132911	150	6	6 1 0
2256	874	1.3581119602684169	380	4	4 1 0
2257	2629	1.3342236458468484	150	5	5 1 0
2258	3608	1.0597513512038372	150	6	6 1 0
2259	595	1.0667729942510014	489	2	2 1 0
2260	1276	1.273468432280187	150	2	2 1 0
2261	1417	1.0560975371275134	380	6	6 1 0
2262	1973	1.0106476099833095	459	6	6 1 0
2263	13	1.3274343011671457	150	3	3 1 0
2264	3443	1.116796958272453	341	2	2 1 0
2265	4505	1.3324737310236614	150	6	6 1 0
2266	3526	0.9802474535050656	58	3	3 1 0
2267	4092	1.1030138180209494	380	3	3 1 0
2268	4001	1.1403176476024341	150	3	3 1 0
2269	4688	1.1506745701667782	150	2	2 1 0
2270	2874	1.183309249946887	150	6	6 1 0
2271	2923	1.265276546229762	150	5	5 1 0
2272	1596	1.2473193540460348	150	3	3 1 0
2273	5038	1.0762477110023707	341	4	4 1 0
2274	171	1.1116621452871323	341	1	1 1 0
2275	3580	1.3770820137660078	501	4	4 1 0
2276	3992	0.8078104483145359	383	4	4 1 0
2277	4777	1.144886356847451	150	2	2 1 0
2278	3592	1.0014967796953314	462	5	5 1 0
2279	718	1.1222908859784064	150	1	1 1 0
2280	398	1.4200851773348246	150	2	2 1 0
2281	1434	1.0971364753970885	380	6	6 1 0
2282	5447	1.3634822539414033	341	2	2 1 0
2283	2950	1.1357004639731498	383	6	6 1 0
2284	2656	1.4207507880674708	459	2	2 1 0
2285	3261	1.1261545554660868	150	4	4 1 0
2286	2149	1.0692837620502536	319	3	3 1 0
2287	565	1.5132704874308307	329	2	2 1 0
2288	2750	1.1461340058313767	380	1	1 1 0
2289	3465	1.3318612615592376	458	5	5 1 0
2290	3170	1.132053937819038	462	4	4 1 0
2291	4312	1.4051810742327335	458	4	4 1 0
2292	2285	0.9586634382276567	459	3	3 1 0
2293	2701	1.1375938223955149	58	2	2 1 0
2294	3183	0.8573038879477866	319	3	3 1 0
2295	2406	1.0963157915977813	150	4	4 1 0
2296	523	1.3452774709415625	319	4	4 1 0
2297	4062	1.397393151650949	50	5	5 1 0
2298	1793	0.961422869220477	319	5	5 1 0
2299	4393	0.8555007249945878	50	6	6 1 0
2300	3461	1.2855777131398782	150	5	5 1 0
2301	3855	1.4061573821094093	50	6	6 1 0
2302	5396	1.1512434266913896	150	3	3 1 0
2303	4287	1.3821455121206854	462	3	3 1 0
2304	3824	0.9214787110583529	150	2	2 1 0
2305	2686	1.2102957295222068	58	4	4 1 0
2306	105	1.2402939665673527	150	4	4 1 0
2307	142	1.3692735146089685	380	4	4 1 0
2308	2810	1.2183089592276728	150	2	2 1 0
2309	741	1.250590092109139	341	1	1 1 0
2310	602	1.555677028742983	58	1	1 1 0
2311	261	1.3881680502578184	150	5	5 1 0
2312	5196	1.4704421709529123	458	4	4 1 0
2313	2802	1.8237815647249311	150	3	3 1 0
2314	166	1.9041374140455503	341	1	1 1 0
2315	2003	0.9192290144663808	489	5	5 1 0
2316	3014	0.8865228205625864	150	6	6 1 0
2317	339	1.3400257351370146	58	4	4 1 0
2318	4075	1.48849710678518	459	2	2 1 0
2319	3046	0.8765605834809675	462	6	6 1 0
2320	1803	1.2211271569542004	459	6	6 1 0
2321	1174	0.9523020984244759	50	2	2 1 0
2322	2249	1.0280690653808755	150	6	6 1 0
2323	780	1.4737613446660578	462	2	2 1 0
2324	4551	1.4154705873054996	150	6	6 1 0
2325	125	1.1213355812244408	458	1	1 1 0
2326	2247	1.417978992447995	462	5	5 1 0
2327	3714	1.2630870799134808	319	1	1 1 0
2328	3962	1.3148884900671114	150	4	4 1 0
2329	2392	1.1030826855947728	150	5	5 1 0
2330	6040	1.2264240387890317	150	5	5 1 0
2331	4613	1.3860425647734118	150	1	1 1 0
2332	4384	1.3475562506365877	150	1	1 1 0
2333	1065	1.5186446255139028	459	6	6 1 0
2334	1547	1.3881924408125181	58	1	1 1 0
2335	5349	1.2809240806432634	150	5	5 1 0
2336	2748	1.2808360598602069	58	6	6 1 0
2337	2612	1.2380818786372323	458	6	6 1 0
2338	3319	0.9214026578548227	50	4	4 1 0
2339	4783	1.5151413051132545	341	1	1 1 0
2340	3723	1.1604299285124213	150	2	2 1 0
2341	2	0.9610322132785913	150	1	1 1 0
2342	1622	1.4449970586152587	462	3	3 1 0
2343	1869	1.007072180198581	459	3	3 1 0
2344	5092	1.4503615596183055	458	3	3 1 0
2345	3509	1.2981609076161953	150	2	2 1 0
2346	2039	1.2867036559892535	150	3	3 1 0
2347	2386	1.554911481041767	150	4	4 1 0
2348	4056	1.252400084457215	383	5	5 1 0
2349	2209	1.6069965997780777	506	5	5 1 0
2350	3678	1.3125721257580387	150	1	1 1 0
2351	1346	1.2133190452538252	380	4	4 1 0
2352	499	1.257990446887665	150	5	5 1 0
2353	4510	1.0812088534494055	150	5	5 1 0
2354	2038	1.0840753291402967	489	1	1 1 0
2355	4791	1.2279515151225062	150	5	5 1 0
2356	3988	1.2369558968385712	150	4	4 1 0
2357	2233	1.4501626843945763	150	2	2 1 0
2358	4483	1.197374347671349	58	1	1 1 0
2359	588	1.2306654328035185	150	1	1 1 0
2360	4505	1.31418871718817	506	6	6 1 0
2361	2313	1.2110232290972511	150	1	1 1 0
2362	1711	1.2997250045224427	150	1	1 1 0
2363	3834	1.2278740219299311	458	2	2 1 0
2364	5087	0.8413370029313043	341	6	6 1 0
2365	3078	0.975973089767649	501	2	2 1 0
2366	261	0.8505468470383646	50	4	4 1 0
2367	3715	1.5182305705793067	150	2	2 1 0
2368	3185	0.9897275218079572	58	5	5 1 0
2369	5225	1.1718431901377466	150	1	1 1 0
2370	1178	0.9799576950025912	150	5	5 1 0
2371	2062	1.3072899560505673	458	2	2 1 0
2372	4575	1.390786942030469	150	2	2 1 0
2373	3161	1.5033087218751988	150	5	5 1 0
2374	3173	1.5083567486130012	50	1	1 1 0
2375	4857	1.5012061540886368	341	2	2 1 0
2376	4763	1.093543998925619	150	6	6 1 0
2377	337	1.3378051358216767	150	4	4 1 0
2378	1932	1.5294611210552176	458	6	6 1 0
2379	1755	0.9129380153279837	150	2	2 1 0
2380	1775	1.0332724827885318	380	3	3 1 0
2381	1691	1.44954462568811	58	2	2 1 0
2382	3033	1.0177184366684828	150	2	2 1 0
2383	2966	1.1186486816855015	150	4	4 1 0
2384	1243	1.248284801187246	459	3	3 1 0
2385	3895	1.0934939044801055	150	6	6 1 0
2386	1436	1.1635428813723498	458	2	2 1 0
2387	3465	0.884242199812378	501	4	4 1 0
2388	5153	0.9544154818227749	329	6	6 1 0
2389	2781	1.2752322214960712	341	4	4 1 0
2390	918	1.2518107497171358	459	4	4 1 0
2391	1222	1.2592693269854172	383	1	1 1 0
2392	4303	1.2139897155170152	150	2	2 1 0
2393	3058	1.2559459510700457	150	6	6 1 0
2394	3199	1.3583131171287806	329	5	5 1 0
2395	1730	1.5501112702145452	150	3	3 1 0
2396	1918	1.238046470376187	150	2	2 1 0
2397	3046	0.9150691470619519	150	4	4 1 0
2398	356	1.3357118439552893	150	3	3 1 0
2399	3099	1.135108257597823	341	5	5 1 0
2400	4063	1.3413138920701233	380	4	4 1 0
2401	779	1.2247970960589691	489	3	3 1 0
2402	3903	1.048703390080223	150	6	6 1 0
2403	415	1.0494963884481814	150	4	4 1 0
2404	1731	1.2005665350104169	150	4	4 1 0
2405	33	1.005764979667552	383	2	2 1 0
2406	3556	1.1367774171205454	150	4	4 1 0
2407	1162	1.3064174507215986	150	2	2 1 0
2408	1308	1.398295706109008	150	2	2 1 0
2409	2540	1.499196864003769	319	6	6 1 0
2410	2765	1.601237601361939	341	4	4 1 0
2411	395	1.2856388672221037	58	2	2 1 0
2412	3001	0.8929061119237693	150	4	4 1 0
2413	1482	1.1012147498154439	150	5	5 1 0
2414	715	1.166194427148763	489	1	1 1 0
2415	3215	1.0944962842831143	150	3	3 1 0
2416	2477	1.0886131736104656	462	4	4 1 0
2417	2569	1.3886641866503335	150	4	4 1 0
2418	2790	1.504543754295631	150	4	4 1 0
2419	2266	1.0320269802050743	150	1	1 1 0
2420	2271	1.404436823218384	319	3	3 1 0
2421	3278	1.385059987797882	489	6	6 1 0
2422	2307	1.4015274307588519	150	3	3 1 0
2423	1255	1.314432815993527	489	4	4 1 0
2424	1758	1.1519045179829681	150	6	6 1 0
2425	5818	1.1189441019954018	329	6	6 1 0
2426	3310	1.3540967802900628	58	1	1 1 0
2427	607	1.2808763618632826	150	5	5 1 0
2428	3308	0.9778365425528828	329	2	2 1 0
2429	4002	1.0160607844866298	50	3	3 1 0
2430	2887	1.6111917234564423	150	3	3 1 0
2431	3905	1.3473489702287609	150	6	6 1 0
2432	4602	1.3835045374998034	150	6	6 1 0
2433	5764	1.1307131026531785	459	5	5 1 0
2434	783	1.371385672450298	150	1	1 1 0
2435	3416	1.0578122223710187	462	1	1 1 0
2436	2378	1.4132406972408087	319	4	4 1 0
2437	2673	1.6944037995762191	150	1	1 1 0
2438	2962	1.2404990047242497	383	2	2 1 0
2439	5180	0.9664443888526076	319	3	3 1 0
2440	4273	1.2389858737325756	150	5	5 1 0
2441	383	1.1944404228931131	150	5	5 1 0
2442	2001	0.8815049371062162	341	2	2 1 0
2443	1485	1.1192125664195263	150	4	4 1 0
2444	4757	1.206795209023015	58	5	5 1 0
2445	1070	1.101772768561507	150	1	1 1 0
2446	1631	1.1121713358672058	150	2	2 1 0
2447	1141	1.422963899566033	50	5	5 1 0
2448	914	0.9342230833357986	150	1	1 1 0
2449	4070	1.1834875634452253	150	6	6 1 0
2450	4451	1.2753580670573976	506	5	5 1 0
2451	1715	1.443559738365102	150	1	1 1 0
2452	3068	1.17476798871527	459	6	6 1 0
2453	953	1.085886407308917	150	6	6 1 0
2454	1411	1.162500390031999	150	2	2 1 0
2455	5422	1.348273373826424	150	1	1 1 0
2456	4227	1.2215281484497074	341	6	6 1 0
2457	1649	1.2769760951315454	50	3	3 1 0
2458	4731	1.0429951128999533	150	1	1 1 0
2459	3337	1.0101293898535744	150	2	2 1 0
2460	1301	1.284498218500224	458	6	6 1 0
2461	3542	1.0006055374851663	150	5	5 1 0
2462	4277	1.257962634491594	150	5	5 1 0
2463	1852	1.173200999637098	459	2	2 1 0
2464	3776	0.9248298968895138	319	5	5 1 0
2465	309	1.0033278763132805	319	5	5 1 0
2466	2367	1.1607863877423272	341	1	1 1 0
2467	1778	0.8992863966502109	150	1	1 1 0
2468	742	1.314965117643765	506	3	3 1 0
2469	1342	1.0409911029026977	383	2	2 1 0
2470	153	1.3292829725389381	489	2	2 1 0
2471	3122	1.7739616152257807	380	1	1 1 0
2472	1796	1.227551564275255	150	1	1 1 0
2473	1311	1.0346722537756665	150	4	4 1 0
2474	3607	1.1648270784365362	319	2	2 1 0
2475	3989	1.0168045392862837	459	5	5 1 0
2476	5566	1.2408702341667899	150	5	5 1 0
2477	418	1.3069920281859362	150	2	2 1 0
2478	4614	1.2642650064428496	150	2	2 1 0
2479	3259	1.2557365551504855	458	6	6 1 0
2480	1227	1.0968664169782678	150	1	1 1 0
2481	554	1.2282695738642744	50	3	3 1 0
2482	2651	1.3238538097470327	598	3	3 1 0
2483	1774	1.2898851234109767	459	2	2 1 0
2484	1802	0.9162520111264474	341	6	6 1 0
2485	3854	1.0967037947664455	150	2	2 1 0
2486	1507	1.3155259717126517	150	4	4 1 0
2487	544	1.1333828994837798	150	2	2 1 0
2488	394	1.4874016567303585	58	6	6 1 0
2489	5041	1.3559411608407825	329	4	4 1 0
2490	70	1.2214299632125545	459	2	2 1 0
2491	3794	1.1398954179006684	459	2	2 1 0
2492	3635	1.2854049766514684	150	1	1 1 0
2493	2392	1.006369229028169	489	5	5 1 0
2494	3346	1.2251822307749274	150	6	6 1 0
2495	679	1.4501556490498593	459	5	5 1 0
2496	3402	1.1451495247463097	383	2	2 1 0
2497	961	1.3232696946028706	150	1	1 1 0
2498	2074	1.2617803983633247	150	3	3 1 0
2499	1490	1.338765744366073	459	6	6 1 0
2500	3374	1.329999794039589	319	5	5 1 0
2501	2895	1.063981445847995	150	4	4 1 0
2502	4816	1.4053603725023542	150	4	4 1 0
2503	2952	1.0087464897984189	383	4	4 1 0
2504	5450	1.3335332188664994	459	3	3 1 0
2505	1188	1.0156689446568645	150	2	2 1 0
2506	4641	1.2890898654043337	458	1	1 1 0
2507	4214	1.0263639727602025	150	5	5 1 0
2508	483	1.085990726290311	150	2	2 1 0
2509	4178	1.2016517080777074	150	6	6 1 0
2510	2006	0.9419360101763987	58	4	4 1 0
2511	5465	1.121209209802851	458	4	4 1 0
2512	3346	1.27981668111705	150	1	1 1 0
2513	1800	1.253501925634446	458	4	4 1 0
2514	3038	1.3558276706698724	329	1	1 1 0
2515	3311	1.3948722128870317	506	4	4 1 0
2516	634	0.9965024944537111	383	3	3 1 0
2517	136	1.2265589324718922	150	2	2 1 0
2518	474	1.2674688826424654	150	2	2 1 0
2519	3198	1.2912606649248004	150	3	3 1 0
2520	1362	1.388988836893793	506	6	6 1 0
2521	5452	1.0274539832407799	150	3	3 1 0
2522	333	1.467909750484489	598	5	5 1 0
2523	4721	0.8197241820559797	150	6	6 1 0
2524	2739	1.0134065416333602	462	5	5 1 0
2525	3579	1.4197278984097503	459	4	4 1 0
2526	1703	1.1164834699510666	341	4	4 1 0
2527	359	1.3067545576598663	383	3	3 1 0
2528	2889	1.1598806576683585	50	2	2 1 0
2529	5034	0.8041769701783733	462	6	6 1 0
2530	247	0.9752290066955505	383	3	3 1 0
2531	3248	1.3683807086295205	58	2	2 1 0
2532	2918	1.307570731547904	58	4	4 1 0
2533	3346	1.3575780638997808	383	3	3 1 0
2534	1685	1.0240167775478555	459	3	3 1 0
2535	3529	1.0144029190375354	383	3	3 1 0
2536	2821	1.2867993695540338	50	4	4 1 0
2537	1323	1.3451308769275012	150	4	4 1 0
2538	1568	1.0870178527205587	150	1	1 1 0
2539	2531	1.0230285850338097	150	5	5 1 0
2540	4540	1.0075141642009922	150	5	5 1 0
2541	65	1.0867116920753692	380	4	4 1 0
2542	4220	1.3733930316387872	58	4	4 1 0
2543	2259	1.3795600422461733	458	4	4 1 0
2544	3802	1.045065347317365	380	2	2 1 0
2545	3241	1.0438782081569373	150	4	4 1 0
2546	4496	1.2336424321907602	150	1	1 1 0
2547	1778	0.8690508726830917	380	5	5 1 0
2548	485	1.1334311084381683	489	3	3 1 0
2549	1366	1.25112648559263	150	6	6 1 0
2550	919	1.1042041274032397	150	1	1 1 0
2551	1736	1.091419132712312	459	3	3 1 0
2552	237	1.5415768496428754	150	2	2 1 0
2553	3681	1.158970680130787	459	4	4 1 0
2554	2197	1.2096349977307908	489	5	5 1 0
2555	3802	1.2512992944123058	383	2	2 1 0
